gm_number,weekday,date,tm,opp,w_l,runs_for,runs_against,inn,w_l_2,rank,games_back,win,loss,save,time,day_night,attendance,c_li,streak,orig_scheduled,home_away,extra_innings,games_back2,run_diff,team,double_header_gm,double_header,year
46,Thursday,2014-05-22,SEA,HOU,W,3,1,,23-23,3,6.5,Leone,Cosart,Rodney,3:09,N,13836,0.82,+,,Home,0,-6.5,2,SEA,NA,0,2014
47,Friday,2014-05-23,SEA,HOU,W,6,1,,24-23,3,5.5,Hernandez,Owens,,2:40,N,21192,0.92,++,,Home,0,-5.5,5,SEA,NA,0,2014
48,Saturday,2014-05-24,SEA,HOU,L,4,9,,24-24,3,5.5,Oberholtzer,Maurer,,3:18,N,21585,1,-,,Home,0,-5.5,-5,SEA,NA,0,2014
49,Sunday,2014-05-25,SEA,HOU,L,1,4,,24-25,4,5.5,Keuchel,Iwakuma,,2:28,D,26839,0.96,--,,Home,0,-5.5,-3,SEA,NA,0,2014
50,Monday,2014-05-26,SEA,LAA,W,5,1,,25-25,4,5.5,Young,Skaggs,,2:40,D,22710,1.07,+,,Home,0,-5.5,4,SEA,NA,0,2014
51,Tuesday,2014-05-27,SEA,LAA,L,4,6,,25-26,4,5.5,Weaver,Elias,Frieri,3:03,N,13064,1.05,-,,Home,0,-5.5,-2,SEA,NA,0,2014
52,Wednesday,2014-05-28,SEA,LAA,W,3,1,,26-26,4,5.5,Hernandez,Wilson,Rodney,2:30,N,13895,1.04,+,,Home,0,-5.5,2,SEA,NA,0,2014
53,Thursday,2014-05-29,SEA,LAA,L,5,7,,26-27,4,5.5,Shoemaker,Maurer,Frieri,3:08,N,11657,1.07,-,,Home,0,-5.5,-2,SEA,NA,0,2014
54,Friday,2014-05-30,SEA,DET,L,3,6,,26-28,4,6.5,Verlander,Iwakuma,Chamberlain,3:05,N,29000,0.87,--,,Home,0,-6.5,-3,SEA,NA,0,2014
55,Saturday,2014-05-31,SEA,DET,W,3,2,,27-28,4,6.5,Young,Smyly,Rodney,3:18,N,37142,0.82,+,,Home,0,-6.5,1,SEA,NA,0,2014
56,Sunday,2014-06-01,SEA,DET,W,4,0,,28-28,4,6.5,Elias,Scherzer,,2:46,D,31407,0.88,++,,Home,0,-6.5,4,SEA,NA,0,2014
57,Monday,2014-06-02,SEA,NYY,W,10,2,,29-28,3,6.0,Hernandez,Phelps,,2:54,N,41539,0.96,+++,2014-04-30 (Rain),Away,0,-6,8,SEA,NA,0,2014
58,Tuesday,2014-06-03,SEA,ATL,W,7,5,,30-28,3,6.0,Leone,Wood,Rodney,3:08,N,36503,0.98,++++,,Away,0,-6,2,SEA,NA,0,2014
59,Wednesday,2014-06-04,SEA,ATL,W,2,0,,31-28,3,6.0,Iwakuma,Minor,Rodney,2:51,D,26960,1.01,+++++,,Away,0,-6,2,SEA,NA,0,2014
60,Friday,2014-06-06,SEA,TBR,L,0,4,,31-29,3,6.5,Bedard,Young,,3:17,N,14577,1.12,-,,Away,0,-6.5,-4,SEA,NA,0,2014
61,Saturday,2014-06-07,SEA,TBR,W,7,4,,32-29,3,5.5,Elias,Cobb,Rodney,2:46,D,23996,1.01,+,,Away,0,-5.5,3,SEA,NA,0,2014
62,Sunday,2014-06-08,SEA,TBR,W,5,0,,33-29,3,5.5,Medina,Balfour,,3:10,D,18158,1.1,++,,Away,0,-5.5,5,SEA,NA,0,2014
63,Monday,2014-06-09,SEA,TBR,W,3,0,,34-29,3,4.5,Beimel,Price,Rodney,3:11,D,10400,1.13,+++,,Away,0,-4.5,3,SEA,NA,0,2014
64,Tuesday,2014-06-10,SEA,NYY,L,2,3,,34-30,3,4.5,Betances,Iwakuma,Robertson,2:50,N,28405,1.21,-,,Home,0,-4.5,-1,SEA,NA,0,2014
65,Wednesday,2014-06-11,SEA,NYY,L,2,4,,34-31,3,5.5,Tanaka,Young,,2:44,N,28434,1.16,--,,Home,0,-5.5,-2,SEA,NA,0,2014
66,Thursday,2014-06-12,SEA,NYY,L,3,6,,34-32,3,6.0,Whitley,Elias,Robertson,2:56,N,40596,1.14,---,,Home,0,-6,-3,SEA,NA,0,2014
67,Friday,2014-06-13,SEA,TEX,L,0,1,,34-33,3,6.0,Tolleson,Hernandez,Soria,2:30,N,22039,1.12,----,,Home,0,-6,-1,SEA,NA,0,2014
68,Saturday,2014-06-14,SEA,TEX,L,3,4,,34-34,3,7.0,Cotts,Rodney,Soria,3:34,N,27700,1.1,-----,,Home,0,-7,-1,SEA,NA,0,2014
69,Sunday,2014-06-15,SEA,TEX,W,5,1,,35-34,3,7.0,Iwakuma,Martinez,,2:46,D,39196,0.95,+,,Home,0,-7,4,SEA,NA,0,2014
70,Monday,2014-06-16,SEA,SDP,W,5,1,,36-34,3,6.0,Young,Ross,,2:44,N,17512,0.93,++,,Home,0,-6,4,SEA,NA,0,2014
71,Tuesday,2014-06-17,SEA,SDP,W,6,1,,37-34,3,6.0,Elias,Stults,,2:42,D,19896,1.06,+++,,Home,0,-6,5,SEA,NA,0,2014
72,Wednesday,2014-06-18,SEA,SDP,L,1,2,,37-35,3,7.0,Benoit,Furbush,Street,2:40,N,27523,1.06,-,,Away,0,-7,-1,SEA,NA,0,2014
73,Thursday,2014-06-19,SEA,SDP,L,1,4,,37-36,3,8.0,Hahn,Leone,Street,2:42,D,18755,0.96,--,,Away,0,-8,-3,SEA,NA,0,2014
74,Friday,2014-06-20,SEA,KCR,W,7,5,,38-36,3,8.0,Furbush,Holland,Rodney,3:31,N,38475,0.97,+,,Away,0,-8,2,SEA,NA,0,2014
75,Saturday,2014-06-21,SEA,KCR,W,2,1,,39-36,3,8.0,Medina,Vargas,Rodney,2:42,D,21640,1.06,++,,Away,0,-8,1,SEA,NA,0,2014
76,Sunday,2014-06-22,SEA,KCR,W,2,1,,40-36,3,7.0,Elias,Ventura,Rodney,2:54,D,23278,1.1,+++,,Away,0,-7,1,SEA,NA,0,2014
77,Monday,2014-06-23,SEA,BOS,W,12,3,,41-36,3,6.5,Hernandez,Lackey,,2:57,N,26860,1.11,++++,,Home,0,-6.5,9,SEA,NA,0,2014
78,Tuesday,2014-06-24,SEA,BOS,W,8,2,,42-36,3,5.5,Beimel,Peavy,,3:14,N,20015,1.15,+++++,,Home,0,-5.5,6,SEA,NA,0,2014
79,Wednesday,2014-06-25,SEA,BOS,L,4,5,,42-37,3,6.5,Buchholz,Iwakuma,Uehara,2:40,N,27333,1.25,-,,Home,0,-6.5,-1,SEA,NA,0,2014
80,Friday,2014-06-27,SEA,CLE,W,3,2,,43-37,3,6.5,Young,Bauer,Rodney,3:05,N,28084,1.16,+,,Home,0,-6.5,1,SEA,NA,0,2014
81,Saturday,2014-06-28,SEA,CLE,L,0,5,,43-38,3,7.5,Tomlin,Elias,,2:24,N,23012,1.18,-,,Home,0,-7.5,-5,SEA,NA,0,2014
82,Sunday,2014-06-29,SEA,CLE,W,3,0,,44-38,3,7.5,Hernandez,House,Rodney,2:17,D,26171,1.1,+,,Home,0,-7.5,3,SEA,NA,0,2014
83,Monday,2014-06-30,SEA,HOU,W,10,4,,45-38,3,6.5,Walker,McHugh,Wilhelmsen,3:07,N,17340,1.15,++,,Away,0,-6.5,6,SEA,NA,0,2014
84,Tuesday,2014-07-01,SEA,HOU,W,13,2,,46-38,3,5.5,Iwakuma,Cosart,,3:36,N,17504,1.2,+++,,Away,0,-5.5,11,SEA,NA,0,2014
85,Wednesday,2014-07-02,SEA,HOU,W,5,2,,47-38,3,4.5,Young,Peacock,Rodney,2:47,D,17209,1.25,++++,,Away,0,-4.5,3,SEA,NA,0,2014
86,Friday,2014-07-04,SEA,CHW,L,1,7,,47-39,3,6.0,Sale,Elias,,2:28,N,30297,1.32,-,,Away,0,-6,-6,SEA,NA,0,2014
87,Saturday,2014-07-05,SEA,CHW,W,3,2,14,48-39,3,6.0,Wilhelmsen,Belisario,Rodney,4:38,D,23113,1.29,+,,Away,1,-6,1,SEA,NA,0,2014
88,Sunday,2014-07-06,SEA,CHW,L,0,1,,48-40,3,7.0,Noesi,Walker,Petricka,2:50,D,23257,1.24,-,,Away,0,-7,-1,SEA,NA,0,2014
89,Monday,2014-07-07,SEA,MIN,W,2,0,,49-40,3,7.0,Iwakuma,Correia,Rodney,2:34,N,18562,1.16,+,,Home,0,-7,2,SEA,NA,0,2014
90,Tuesday,2014-07-08,SEA,MIN,L,0,2,,49-41,3,8.0,Hughes,Young,Perkins,2:34,N,15553,1.11,-,,Home,0,-8,-2,SEA,NA,0,2014
91,Wednesday,2014-07-09,SEA,MIN,L,1,8,,49-42,3,8.0,Gibson,Elias,,3:11,N,16460,1.13,--,,Home,0,-8,-7,SEA,NA,0,2014
92,Thursday,2014-07-10,SEA,MIN,L,2,4,,49-43,3,9.0,Pino,Wilhelmsen,Perkins,3:11,N,14530,1.03,---,,Home,0,-9,-2,SEA,NA,0,2014
93,Friday,2014-07-11,SEA,OAK,W,3,2,,50-43,3,8.0,Hernandez,Samardzija,Rodney,2:22,N,32971,1.11,+,,Home,0,-8,1,SEA,NA,0,2014
94,Saturday,2014-07-12,SEA,OAK,W,6,2,,51-43,3,7.0,Iwakuma,Chavez,,2:43,N,39204,1.21,++,,Home,0,-7,4,SEA,NA,0,2014
95,Sunday,2014-07-13,SEA,OAK,L,1,4,,51-44,3,8.0,Gray,Young,Doolittle,2:43,D,25944,1.22,-,,Home,0,-8,-3,SEA,NA,0,2014
96,Friday,2014-07-18,SEA,LAA,L-wo,2,3,16,51-45,3,9.0,Santiago,Leone,,5:14,N,42517,1.16,--,,Away,1,-9,-1,SEA,NA,0,2014
97,Saturday,2014-07-19,SEA,LAA,W,3,2,12,52-45,3,8.0,Leone,Thatcher,Furbush,4:07,N,40231,1.09,+,,Away,1,-8,1,SEA,NA,0,2014
98,Sunday,2014-07-20,SEA,LAA,L-wo,5,6,,52-46,3,9.0,Thatcher,Rodney,,3:15,D,37128,1.22,-,,Away,0,-9,-1,SEA,NA,0,2014
99,Monday,2014-07-21,SEA,NYM,W,5,2,,53-46,3,8.5,Elias,Niese,,2:53,N,21943,1,+,,Home,0,-8.5,3,SEA,NA,0,2014
100,Tuesday,2014-07-22,SEA,NYM,L,1,3,,53-47,3,8.5,deGrom,Ramirez,Mejia,2:49,N,18681,1.01,-,,Home,0,-8.5,-2,SEA,NA,0,2014
101,Wednesday,2014-07-23,SEA,NYM,L,2,3,,53-48,3,9.5,Colon,Walker,Mejia,3:05,D,36224,1.01,--,,Home,0,-9.5,-1,SEA,NA,0,2014
102,Thursday,2014-07-24,SEA,BAL,L,0,4,,53-49,3,10.5,Chen,Iwakuma,,2:44,N,19621,1.04,---,,Home,0,-10.5,-4,SEA,NA,0,2014
103,Friday,2014-07-25,SEA,BAL,L,1,2,10,53-50,3,10.5,O'Day,Furbush,Britton,3:16,N,34792,0.91,----,,Home,1,-10.5,-1,SEA,NA,0,2014
104,Saturday,2014-07-26,SEA,BAL,W,4,3,,54-50,3,10.5,Young,Norris,Rodney,2:49,D,36936,0.83,+,,Home,0,-10.5,1,SEA,NA,0,2014
105,Sunday,2014-07-27,SEA,BAL,L,2,3,10,54-51,3,11.5,McFarland,Medina,Britton,3:21,D,26523,0.9,-,,Home,1,-11.5,-1,SEA,NA,0,2014
106,Tuesday,2014-07-29,SEA,CLE,W,5,2,,55-51,3,11.0,Iwakuma,Bauer,Rodney,3:15,N,15713,0.76,+,,Away,0,-11,3,SEA,NA,0,2014
107,Wednesday,2014-07-30,SEA,CLE,L,0,2,,55-52,3,11.0,Kluber,Hernandez,,2:10,N,14863,0.82,-,,Away,0,-11,-2,SEA,NA,0,2014
108,Thursday,2014-07-31,SEA,CLE,W,6,5,,56-52,3,10.5,Beimel,Shaw,Rodney,3:33,N,16336,0.73,+,,Away,0,-10.5,1,SEA,NA,0,2014
109,Friday,2014-08-01,SEA,BAL,L,1,2,,56-53,3,10.5,Chen,Elias,Britton,2:29,N,39487,0.83,-,,Away,0,-10.5,-1,SEA,NA,0,2014
110,Saturday,2014-08-02,SEA,BAL,W,6,3,,57-53,3,10.5,Leone,Gonzalez,,3:38,N,36508,0.77,+,,Away,0,-10.5,3,SEA,NA,0,2014
111,Sunday,2014-08-03,SEA,BAL,L,0,1,,57-54,3,10.5,Tillman,Iwakuma,Britton,2:33,D,35217,0.86,-,,Away,0,-10.5,-1,SEA,NA,0,2014
112,Tuesday,2014-08-05,SEA,ATL,W,4,2,,58-54,3,11.0,Hernandez,Wood,Rodney,2:29,N,24496,0.61,+,,Home,0,-11,2,SEA,NA,0,2014
113,Wednesday,2014-08-06,SEA,ATL,W,7,3,,59-54,3,10.0,Young,Teheran,,2:53,D,30770,0.72,++,,Home,0,-10,4,SEA,NA,0,2014
114,Thursday,2014-08-07,SEA,CHW,W,13,3,,60-54,3,10.0,Elias,Carroll,,3:08,N,18740,0.81,+++,,Home,0,-10,10,SEA,NA,0,2014
115,Friday,2014-08-08,SEA,CHW,W,4,1,,61-54,3,10.0,Iwakuma,Quintana,Rodney,2:43,N,23223,0.88,++++,,Home,0,-10,3,SEA,NA,0,2014
116,Saturday,2014-08-09,SEA,CHW,L,1,2,10,61-55,3,11.0,Surkamp,Rodney,Petricka,2:50,N,40122,0.96,-,,Home,1,-11,-1,SEA,NA,0,2014
117,Sunday,2014-08-10,SEA,CHW,W,4,2,,62-55,3,10.0,Leone,Danks,Rodney,2:50,D,27236,0.84,+,,Home,0,-10,2,SEA,NA,0,2014
118,Monday,2014-08-11,SEA,TOR,W,11,1,,63-55,3,9.0,Hernandez,Hutchison,,2:43,N,41168,1.11,++,,Home,0,-9,10,SEA,NA,0,2014
119,Tuesday,2014-08-12,SEA,TOR,W,6,3,,64-55,3,9.0,Young,Happ,Rodney,2:41,N,26076,1.28,+++,,Home,0,-9,3,SEA,NA,0,2014
120,Wednesday,2014-08-13,SEA,TOR,W,2,0,,65-55,3,8.0,Iwakuma,Dickey,Rodney,2:41,N,32368,1.31,++++,,Home,0,-8,2,SEA,NA,0,2014
121,Friday,2014-08-15,SEA,DET,W,7,2,,66-55,3,6.5,Paxton,Porcello,,2:51,N,42385,1.43,+++++,,Away,0,-6.5,5,SEA,NA,0,2014
122,Saturday,2014-08-16,SEA,DET,L,2,4,,66-56,3,6.5,Price,Hernandez,Nathan,2:55,N,43833,1.55,-,,Away,0,-6.5,-2,SEA,NA,0,2014
123,Sunday,2014-08-17,SEA,DET,W,8,1,,67-56,3,5.5,Young,Ray,,3:18,D,41181,1.44,+,,Away,0,-5.5,7,SEA,NA,0,2014
124,Monday,2014-08-18,SEA,PHI,L,1,4,,67-57,3,6.5,Williams,Elias,Papelbon,2:52,N,28102,1.36,-,,Away,0,-6.5,-3,SEA,NA,0,2014
125,Tuesday,2014-08-19,SEA,PHI,W,5,2,,68-57,3,6.5,Iwakuma,Burnett,Rodney,3:06,N,31592,1.29,+,,Away,0,-6.5,3,SEA,NA,0,2014
126,Wednesday,2014-08-20,SEA,PHI,L,3,4,,68-58,3,7.5,Hamels,Paxton,Papelbon,3:00,D,25157,1.29,-,,Away,0,-7.5,-1,SEA,NA,0,2014
127,Friday,2014-08-22,SEA,BOS,W,5,3,,69-58,3,7.0,Leone,Uehara,Rodney,3:41,N,36433,1.22,+,,Away,0,-7,2,SEA,NA,0,2014
128,Saturday,2014-08-23,SEA,BOS,W,7,3,,70-58,3,6.0,Wilhelmsen,Workman,,3:28,D,36905,1.29,++,,Away,0,-6,4,SEA,NA,0,2014
129,Sunday,2014-08-24,SEA,BOS,W,8,6,,71-58,3,6.0,Leone,Webster,Rodney,4:07,D,37022,1.35,+++,,Away,0,-6,2,SEA,NA,0,2014
130,Monday,2014-08-25,SEA,TEX,L,0,2,,71-59,3,6.0,Mikolas,Elias,Feliz,2:50,N,21620,1.41,-,,Home,0,-6,-2,SEA,NA,0,2014
131,Tuesday,2014-08-26,SEA,TEX,W,5,0,,72-59,3,6.0,Paxton,Martinez,,2:51,N,20469,1.42,+,,Home,0,-6,5,SEA,NA,0,2014
132,Wednesday,2014-08-27,SEA,TEX,L,4,12,,72-60,3,7.0,Lewis,Ramirez,,2:24,D,29463,1.39,-,,Home,0,-7,-8,SEA,NA,0,2014
133,Friday,2014-08-29,SEA,WSN,L,3,8,,72-61,3,8.5,Zimmermann,Hernandez,,2:55,N,35616,1.36,--,,Home,0,-8.5,-5,SEA,NA,0,2014
134,Saturday,2014-08-30,SEA,WSN,L,1,3,,72-62,3,9.5,Strasburg,Elias,Soriano,2:54,N,32894,1.26,---,,Home,0,-9.5,-2,SEA,NA,0,2014
135,Sunday,2014-08-31,SEA,WSN,W,5,3,,73-62,3,9.5,Iwakuma,Roark,Rodney,2:57,D,26221,1.2,+,,Home,0,-9.5,2,SEA,NA,0,2014
136,Monday,2014-09-01,SEA,OAK,L,1,6,,73-63,3,10.0,Hammel,Young,,2:30,D,36067,1.49,-,,Away,0,-10,-5,SEA,NA,0,2014
137,Tuesday,2014-09-02,SEA,OAK,W,6,5,,74-63,3,9.0,Paxton,Gray,Rodney,2:42,N,23859,1.37,+,,Away,0,-9,1,SEA,NA,0,2014
138,Wednesday,2014-09-03,SEA,OAK,W,2,1,,75-63,3,8.0,Hernandez,Lester,Rodney,2:20,D,17073,1.53,++,,Away,0,-8,1,SEA,NA,0,2014
139,Thursday,2014-09-04,SEA,TEX,W,10,2,,76-63,3,8.0,Elias,Ross,,3:02,N,26965,1.49,+++,,Away,0,-8,8,SEA,NA,0,2014
140,Friday,2014-09-05,SEA,TEX,W,7,5,,77-63,3,8.0,Iwakuma,Baker,Rodney,3:27,N,23428,1.55,++++,,Away,0,-8,2,SEA,NA,0,2014
141,Saturday,2014-09-06,SEA,TEX,W,4,2,,78-63,3,8.0,Farquhar,Cotts,Rodney,3:00,N,29552,1.53,+++++,,Away,0,-8,2,SEA,NA,0,2014
142,Sunday,2014-09-07,SEA,TEX,L,0,1,,78-64,3,9.0,Holland,Paxton,Feliz,2:42,D,26851,1.44,-,,Away,0,-9,-1,SEA,NA,0,2014
143,Monday,2014-09-08,SEA,HOU,W,4,1,,79-64,3,9.0,Farquhar,Foltynewicz,Rodney,3:42,N,15617,1.58,+,,Home,0,-9,3,SEA,NA,0,2014
144,Tuesday,2014-09-09,SEA,HOU,L,1,2,,79-65,3,10.0,McHugh,Medina,Fields,2:57,N,11345,1.54,-,,Home,0,-10,-1,SEA,NA,0,2014
145,Wednesday,2014-09-10,SEA,HOU,L,2,5,,79-66,3,11.0,Tropeano,Iwakuma,Sipp,3:01,N,16931,1.63,--,,Home,0,-11,-3,SEA,NA,0,2014
146,Friday,2014-09-12,SEA,OAK,W,4,2,,80-66,3,11.5,Paxton,Hammel,Rodney,2:44,N,29090,2.06,+,,Home,0,-11.5,2,SEA,NA,0,2014
147,Saturday,2014-09-13,SEA,OAK,L,2,3,10,80-67,3,12.5,Gregerson,Rodney,Doolittle,3:20,N,43913,2.15,-,,Home,1,-12.5,-1,SEA,NA,0,2014
148,Sunday,2014-09-14,SEA,OAK,L,0,4,,80-68,3,12.5,Lester,Young,,2:58,D,28925,2.12,--,,Home,0,-12.5,-4,SEA,NA,0,2014
149,Monday,2014-09-15,SEA,LAA,L,1,8,,80-69,3,13.5,Shoemaker,Iwakuma,,2:54,N,36137,1.72,---,,Away,0,-13.5,-7,SEA,NA,0,2014
150,Tuesday,2014-09-16,SEA,LAA,W,13,2,,81-69,3,12.5,Smith,Grilli,,3:18,N,36193,1.52,+,,Away,0,-12.5,11,SEA,NA,0,2014
151,Wednesday,2014-09-17,SEA,LAA,L,0,5,,81-70,3,13.5,Wilson,Paxton,,2:37,N,36875,1.92,-,,Away,0,-13.5,-5,SEA,NA,0,2014
152,Thursday,2014-09-18,SEA,LAA,W,3,1,,82-70,3,12.5,Wilhelmsen,Jepsen,Rodney,3:08,N,40835,1.9,+,,Away,0,-12.5,2,SEA,NA,0,2014
153,Friday,2014-09-19,SEA,HOU,W,10,5,,83-70,3,11.5,Walker,Peacock,,3:34,N,27568,2.2,++,,Away,0,-11.5,5,SEA,NA,0,2014
154,Saturday,2014-09-20,SEA,HOU,L,1,10,,83-71,3,12.5,Keuchel,Young,,2:34,N,36525,2.18,-,,Away,0,-12.5,-9,SEA,NA,0,2014
155,Sunday,2014-09-21,SEA,HOU,L,3,8,,83-72,3,12.5,McHugh,Iwakuma,,3:29,D,31466,2.34,--,,Away,0,-12.5,-5,SEA,NA,0,2014
156,Monday,2014-09-22,SEA,TOR,L,4,14,,83-73,3,12.5,Happ,Paxton,,2:48,N,15548,2.29,---,,Away,0,-12.5,-10,SEA,NA,0,2014
157,Tuesday,2014-09-23,SEA,TOR,L,2,10,,83-74,3,13.5,Dickey,Hernandez,,2:36,N,16272,1.71,----,,Away,0,-13.5,-8,SEA,NA,0,2014
158,Wednesday,2014-09-24,SEA,TOR,L,0,1,,83-75,3,14.5,Buehrle,Walker,Sanchez,1:59,N,16836,0.95,-----,,Away,0,-14.5,-1,SEA,NA,0,2014
159,Thursday,2014-09-25,SEA,TOR,W,7,5,,84-75,3,14.0,Medina,Loup,Rodney,3:02,D,17173,0.76,+,,Away,0,-14,2,SEA,NA,0,2014
160,Friday,2014-09-26,SEA,LAA,W,4,3,,85-75,3,13.0,Iwakuma,Weaver,Rodney,2:48,N,26865,1.26,++,,Home,0,-13,1,SEA,NA,0,2014
161,Saturday,2014-09-27,SEA,LAA,W-wo,2,1,11,86-75,3,12.0,Leone,Morin,,3:54,N,32716,0.72,+++,,Home,1,-12,1,SEA,NA,0,2014
162,Sunday,2014-09-28,SEA,LAA,W,4,1,,87-75,3,11.0,Hernandez,Rasmus,,2:50,D,40823,2.5,++++,,Home,0,-11,3,SEA,NA,0,2014
1,Monday,2015-04-06,SEA,LAA,W,4,1,,1-0,1,Tied,Hernandez,Weaver,Rodney,2:33,D,45909,1.03,+,,Home,0,0,3,SEA,NA,0,2015
2,Tuesday,2015-04-07,SEA,LAA,L,0,2,,1-1,2,0.5,Wilson,Paxton,Street,2:13,N,26545,1.12,-,,Home,0,-0.5,-2,SEA,NA,0,2015
3,Wednesday,2015-04-08,SEA,LAA,L,3,5,,1-2,4,1.0,Shoemaker,Iwakuma,Street,2:48,N,25495,1.03,--,,Home,0,-1,-2,SEA,NA,0,2015
4,Friday,2015-04-10,SEA,OAK,L,0,12,,1-3,5,1.5,Pomeranz,Walker,,2:44,N,30114,1.01,---,,Away,0,-1.5,-12,SEA,NA,0,2015
5,Saturday,2015-04-11,SEA,OAK,W,5,4,11,2-3,3,0.5,Olson,Abad,Rodney,3:39,D,24355,1.02,+,,Away,1,-0.5,1,SEA,NA,0,2015
6,Sunday,2015-04-12,SEA,OAK,W,8,7,10,3-3,1,Tied,Rodney,Clippard,Medina,3:11,D,32282,1.03,++,,Away,1,0,1,SEA,NA,0,2015
7,Monday,2015-04-13,SEA,LAD,L-wo,5,6,10,3-4,2,0.5,Garcia,Leone,,3:04,N,42202,0.95,-,,Away,1,-0.5,-1,SEA,NA,0,2015
8,Tuesday,2015-04-14,SEA,LAD,L-wo,5,6,,3-5,3,1.5,Garcia,Rodney,,3:40,N,43115,0.92,--,,Away,0,-1.5,-1,SEA,NA,0,2015
9,Wednesday,2015-04-15,SEA,LAD,L,2,5,,3-6,5,1.5,Anderson,Walker,,2:53,N,51287,0.86,---,,Away,0,-1.5,-3,SEA,NA,0,2015
10,Friday,2015-04-17,SEA,TEX,L,1,3,,3-7,5,2.0,Gallardo,Happ,Feliz,3:00,N,36606,0.94,----,,Home,0,-2,-2,SEA,NA,0,2015
11,Saturday,2015-04-18,SEA,TEX,W,3,1,,4-7,5,1.5,Hernandez,Lewis,Rodney,3:00,N,43017,0.93,+,,Home,0,-1.5,2,SEA,NA,0,2015
12,Sunday,2015-04-19,SEA,TEX,W-wo,11,10,,5-7,3,1.0,Medina,Feliz,,3:45,D,31601,0.95,++,,Home,0,-1,1,SEA,NA,0,2015
13,Monday,2015-04-20,SEA,HOU,L,5,7,,5-8,3,2.0,Sipp,Farquhar,Gregerson,3:26,N,15129,1.04,-,,Home,0,-2,-2,SEA,NA,0,2015
14,Tuesday,2015-04-21,SEA,HOU,L,3,6,,5-9,5,3.0,McHugh,Furbush,Qualls,3:00,N,13949,1.01,--,,Home,0,-3,-3,SEA,NA,0,2015
15,Wednesday,2015-04-22,SEA,HOU,W,3,2,,6-9,3,2.0,Happ,Hernandez,Rodney,2:34,N,14756,0.9,+,,Home,0,-2,1,SEA,NA,0,2015
16,Friday,2015-04-24,SEA,MIN,W,2,0,,7-9,3,2.0,Hernandez,Hughes,,2:03,N,25215,0.83,++,,Home,0,-2,2,SEA,NA,0,2015
17,Saturday,2015-04-25,SEA,MIN,L,5,8,,7-10,3,3.0,Stauffer,Paxton,Perkins,3:26,N,33566,0.88,-,,Home,0,-3,-3,SEA,NA,0,2015
18,Sunday,2015-04-26,SEA,MIN,L,2,4,11,7-11,3,4.0,Fien,Olson,Perkins,3:40,D,35242,0.88,--,,Home,1,-4,-2,SEA,NA,0,2015
19,Monday,2015-04-27,SEA,TEX,W,3,1,,8-11,3,4.0,Walker,Gallardo,Rodney,2:47,N,19748,0.86,+,,Away,0,-4,2,SEA,NA,0,2015
20,Tuesday,2015-04-28,SEA,TEX,W,2,1,,9-11,2,4.0,Happ,Detwiler,Rodney,2:43,N,23714,0.91,++,,Away,0,-4,1,SEA,NA,0,2015
21,Wednesday,2015-04-29,SEA,TEX,W,5,2,,10-11,2,4.0,Hernandez,Rodriguez,Rodney,3:05,N,26037,0.95,+++,,Away,0,-4,3,SEA,NA,0,2015
22,Thursday,2015-04-30,SEA,HOU,L-wo,2,3,10,10-12,3,5.0,Gregerson,Leone,,3:01,N,19108,1.16,-,,Away,1,-5,-1,SEA,NA,0,2015
23,Friday,2015-05-01,SEA,HOU,L,3,4,,10-13,3,6.0,Fields,Elias,Gregerson,2:50,N,21834,1.09,--,,Away,0,-6,-1,SEA,NA,0,2015
24,Saturday,2015-05-02,SEA,HOU,L,4,11,,10-14,3,7.0,McHugh,Walker,,2:38,N,24435,1.02,---,,Away,0,-7,-7,SEA,NA,0,2015
25,Sunday,2015-05-03,SEA,HOU,L,6,7,,10-15,4,8.0,Neshek,Smith,Gregerson,2:50,D,25283,0.99,----,,Away,0,-8,-1,SEA,NA,0,2015
26,Monday,2015-05-04,SEA,LAA,W,3,2,,11-15,2,7.0,Hernandez,Shoemaker,Rodney,2:36,N,25024,0.8,+,,Away,0,-7,1,SEA,NA,0,2015
27,Tuesday,2015-05-05,SEA,LAA,L-wo,4,5,,11-16,4,7.0,Street,Leone,,2:37,N,33394,0.85,-,,Away,0,-7,-1,SEA,NA,0,2015
28,Wednesday,2015-05-06,SEA,LAA,L-wo,3,4,,11-17,5,7.0,Street,Smith,,2:35,N,25160,0.81,--,,Away,0,-7,-1,SEA,NA,0,2015
29,Friday,2015-05-08,SEA,OAK,W-wo,4,3,11,12-17,3,6.5,Smith,Otero,,3:34,N,25187,0.75,+,,Home,1,-6.5,1,SEA,NA,0,2015
30,Saturday,2015-05-09,SEA,OAK,W,7,2,,13-17,3,6.5,Happ,Hahn,,3:36,N,37441,0.8,++,,Home,0,-6.5,5,SEA,NA,0,2015
31,Sunday,2015-05-10,SEA,OAK,W,4,3,,14-17,3,5.5,Hernandez,Chavez,Rodney,2:36,D,42831,0.79,+++,,Home,0,-5.5,1,SEA,NA,0,2015
32,Tuesday,2015-05-12,SEA,SDP,W,11,4,,15-17,3,4.5,Paxton,Kennedy,,3:17,N,16148,0.83,++++,,Home,0,-4.5,7,SEA,NA,0,2015
33,Wednesday,2015-05-13,SEA,SDP,L,2,4,,15-18,3,5.5,Shields,Walker,Kimbrel,2:59,N,14547,0.87,-,,Home,0,-5.5,-2,SEA,NA,0,2015
