season,gm_number,opp,win,loss,save,away_home
2007,28,DET,Bonderman,Ramirez,Jones,away
2007,29,DET,Baek,Robertson,,away
2007,30,DET,Verlander,Weaver,,away
2007,31,NYY,Washburn,Rasner,Putz,home
2007,32,NYY,DeSalvo,Batista,,home
2007,33,NYY,Ramirez,Pettitte,Putz,home
2007,34,LAA,White,Escobar,,home
2007,35,LAA,Lackey,Baek,,home
2007,36,LAA,Colon,Washburn,,home
2007,37,SDP,Young,Batista,,home
2007,38,SDP,Ramirez,Maddux,Putz,home
2007,39,SDP,Germano,Hernandez,Hoffman,home
2007,40,CLE,Mastny,Baek,Borowski,away
2007,41,TBD,Washburn,Orvella,Putz,away
2007,42,TBD,Batista,Fossum,,away
2007,43,TBD,Seo,White,Reyes,away
2007,44,KCR,Hernandez,Meche,,away
2007,45,KCR,Baek,Bannister,,away
2007,46,KCR,Washburn,Perez,Putz,away
2007,47,LAA,Batista,Colon,,away
2007,48,LAA,Santana,Feierabend,Rodriguez,away
2007,49,LAA,Moseley,Hernandez,Rodriguez,away
2007,50,TEX,Baek,Padilla,,home
2007,51,TEX,Benoit,Green,Gagne,home
2007,52,TEX,Batista,Loe,Putz,home
2007,53,TEX,Feierabend,Tejeda,,home
2007,54,BAL,Sherrill,Bradford,Putz,home
2007,55,BAL,Davis,Walker,Putz,home
2007,56,BAL,Cabrera,Washburn,,home
2007,57,SDP,O'Flaherty,Meredith,Putz,away
2007,58,SDP,Green,Brocail,Putz,away
2007,59,SDP,Batista,Hoffman,Putz,away
2007,60,CLE,Morrow,Borowski,,away
2007,61,CHC,O'Flaherty,Ohman,Putz,away
2007,62,CHC,Marshall,Batista,Dempster,away
2007,63,CHC,Howry,Morrow,,away
2007,64,HOU,Rodriguez,Hernandez,,away
2007,65,HOU,Williams,Baek,,away
2007,66,HOU,Oswalt,Washburn,,away
2007,67,PIT,Gorzelanny,Batista,Chacon,home
2007,68,PIT,Weaver,Maholm,,home
2007,69,PIT,Hernandez,Van Benschoten,Putz,home
2007,70,CIN,Harang,Feierabend,,home
2007,71,CIN,Washburn,Lohse,,home
2007,72,CIN,O'Flaherty,Arroyo,Putz,home
2007,73,BOS,Weaver,Tavarez,,home
2007,74,BOS,O'Flaherty,Lopez,Putz,home
2007,75,BOS,Davis,Pineiro,,home
2007,76,TOR,Washburn,McGowan,Putz,home
2007,77,TOR,Batista,Halladay,,home
2007,78,TOR,Putz,Accardo,,home
2007,79,KCR,Dotel,Morrow,,away
2007,80,KCR,De La Rosa,Feierabend,,away
2007,81,KCR,Washburn,Bannister,Putz,away
2007,82,OAK,Gaudin,Batista,Embree,away
2007,83,OAK,O'Flaherty,Haren,,away
2007,84,OAK,Hernandez,Harden,,away
2007,85,OAK,Green,Blanton,,away
2007,86,DET,Hernandez,Miller,Putz,home
2007,87,DET,Bonderman,Washburn,Jones,home
2007,88,DET,Batista,Rogers,Putz,home
2007,89,DET,Verlander,Weaver,,home
2007,90,BAL,Ramirez,Burres,Putz,home
2007,91,BAL,Guthrie,Hernandez,,home
2007,92,BAL,Green,Báez,Putz,home
2007,93,TOR,Batista,Litsch,Putz,away
2007,94,TOR,Towers,Weaver,Accardo,away
2007,95,TOR,Halladay,Hernandez,,away
2007,96,TEX,Millwood,Ramirez,,away
2007,97,TEX,Rheinecker,Feierabend,Gagne,away
2007,98,TEX,Wilson,Reitsma,Gagne,away
2007,99,TEX,Benoit,Putz,,away
2007,100,OAK,Haren,Weaver,,home
2007,101,OAK,Hernandez,Braden,,home
2007,102,OAK,Ramirez,Gaudin,Putz,home
2007,103,OAK,Green,Street,,home
2007,104,LAA,Batista,Escobar,Putz,home
2007,105,LAA,Lackey,Weaver,,home
2007,106,LAA,O'Flaherty,Speier,,home
2007,107,BOS,Green,Timlin,Putz,home
2007,108,BOS,Matsuzaka,Washburn,Papelbon,home
2007,109,BOS,Beckett,Batista,,home
2007,110,BAL,Weaver,Walker,,away
2007,111,BAL,Hernandez,Guthrie,Putz,away
2007,112,BAL,Ramirez,Cabrera,Sherrill,away
2007,113,CHW,Vazquez,Washburn,Jenks,away
2007,114,CHW,Batista,Floyd,Putz,away
2007,115,CHW,Weaver,Danks,,away
2007,116,MIN,Putz,Guerrier,,home
2007,117,MIN,Garza,Ramirez,,home
2007,118,MIN,Neshek,Washburn,,home
2007,119,CHW,Batista,Contreras,Putz,home
2007,120,CHW,Weaver,Danks,Putz,home
2007,121,CHW,Hernandez,Garland,,home
2007,122,MIN,Ramirez,Garza,,away
2007,123,MIN,Washburn,Baker,,away
2007,124,MIN,Silva,Batista,,away
2007,125,TEX,Weaver,Loe,,away
2007,126,TEX,Hernandez,Millwood,Putz,away
2007,127,TEX,Benoit,White,Wilson,away
2007,128,TEX,Padilla,Washburn,,away
2007,129,LAA,Lackey,Batista,,home
2007,130,LAA,Speier,Morrow,,home
2007,131,LAA,Weaver,Hernandez,,home
2007,132,CLE,Borowski,O'Flaherty,,away
2007,133,TOR,Marcum,Washburn,Accardo,away
2007,134,TOR,McGowan,Green,Accardo,away
2007,135,TOR,Burnett,Weaver,Janssen,away
2007,136,NYY,Hernandez,Clemens,,away
2007,137,NYY,Wang,Ramirez,,away
2007,138,NYY,Chamberlain,Washburn,,away
2007,139,DET,Verlander,Batista,,away
2007,140,DET,Miner,Weaver,,away
2007,141,DET,Hernandez,Bonderman,,away
2007,142,OAK,Blanton,Ramirez,Street,home
2007,143,OAK,Lugo,Washburn,Street,home
2007,144,OAK,Putz,Brown,,home
2007,145,TBD,Rowland-Smith,Wheeler,Putz,home
2007,146,TBD,Putz,Glover,,home
2007,147,TBD,Kazmir,Ramirez,,home
2007,148,TBD,Sonnanstine,Washburn,,home
2007,149,OAK,Batista,Haren,,away
2007,150,OAK,Weaver,Gaudin,Sherrill,away
2007,151,OAK,Hernandez,Meyer,,away
2007,152,LAA,Weaver,Feierabend,,away
2007,153,LAA,Washburn,Saunders,,away
2007,154,LAA,Batista,Colon,Putz,away
2007,155,LAA,Lackey,Weaver,Rodriguez,away
2007,156,CLE,Mastny,Morrow,Betancourt,home
2007,157,CLE,Hernandez,Feierabend,,home
2007,158,CLE,Putz,Fultz,,home
2007,159,CLE,Baek,Byrd,Sherrill,home
2007,160,TEX,Putz,Wood,,home
2007,161,TEX,Batista,Millwood,,home
2007,162,TEX,Hernandez,Murray,Putz,home
2008,1,TEX,Green,Millwood,Putz,home
2008,2,TEX,Benoit,Putz,Wilson,home
2008,3,TEX,Silva,Jennings,Batista,home
2008,4,BAL,Trachsel,Washburn,Sherrill,away
2008,5,BAL,Albers,Batista,Sherrill,away
2008,6,BAL,Sarfate,Lowe,,away
2008,7,BAL,Sarfate,O'Flaherty,Sherrill,away
2008,8,TBR,Bedard,Glover,Rowland-Smith,away
2008,9,TBR,Washburn,Sonnanstine,,away
2008,10,TBR,Jackson,Batista,,away
2008,11,LAA,Hernandez,Weaver,Lowe,home
2008,12,LAA,Silva,Garland,,home
2008,13,LAA,Saunders,Baek,,home
2008,14,KCR,Greinke,Washburn,,home
2008,15,KCR,Batista,Bale,,home
2008,16,OAK,Hernandez,Blanton,,away
2008,17,OAK,Silva,DiNardo,,away
2008,18,LAA,Saunders,Dickey,Rodriguez,away
2008,19,LAA,Santana,Washburn,Shields,away
2008,20,LAA,Batista,Moseley,Rowland-Smith,away
2008,21,BAL,Rhodes,Guthrie,Putz,home
2008,22,BAL,Cabrera,Rowland-Smith,Sherrill,home
2008,23,BAL,Bradford,Green,Sherrill,home
2008,24,OAK,Eveland,Batista,Street,home
2008,25,OAK,Bedard,Duchscherer,,home
2008,26,OAK,Blanton,Hernandez,Street,home
2008,27,CLE,Lowe,Betancourt,,away
2008,28,CLE,Lee,Washburn,,away
2008,29,CLE,Kobayashi,Lowe,,away
2008,30,NYY,Wang,Bedard,,away
2008,31,NYY,Mussina,Hernandez,,away
2008,32,NYY,Rasner,Silva,,away
2008,33,TEX,Washburn,Millwood,,home
2008,34,TEX,Ponson,Batista,,home
2008,35,TEX,Padilla,Bedard,Wilson,home
2008,36,TEX,German,Hernandez,,home
2008,37,CHW,Contreras,Silva,Jenks,home
2008,38,CHW,Vazquez,Washburn,,home
2008,39,CHW,Batista,Floyd,Putz,home
2008,40,TEX,Mathis,Morrow,,away
2008,41,TEX,Rupe,Hernandez,Guardado,away
2008,42,TEX,Putz,German,Washburn,away
2008,43,SDP,Young,Batista,Hoffman,home
2008,44,SDP,Bedard,Wolf,Putz,home
2008,45,SDP,Rhodes,Bell,Putz,home
2008,46,DET,Verlander,Silva,Jones,away
2008,47,DET,Rogers,Washburn,,away
2008,48,DET,Bonderman,Batista,Dolsi,away
2008,49,NYY,Pettitte,Bedard,,away
2008,50,NYY,Mussina,Silva,,away
2008,51,NYY,Ramirez,Putz,Rivera,away
2008,52,BOS,Colon,Hernandez,,home
2008,53,BOS,Putz,Timlin,,home
2008,54,BOS,Bedard,Wakefield,Putz,home
2008,55,DET,Robertson,Silva,Jones,home
2008,56,DET,Hernandez,Verlander,,home
2008,57,DET,Miner,Putz,,home
2008,58,LAA,Santana,Washburn,Rodriguez,home
2008,59,LAA,Saunders,Bedard,Rodriguez,home
2008,60,LAA,Weaver,Silva,Rodriguez,home
2008,61,BOS,Hernandez,Colon,,away
2008,62,BOS,Wakefield,Batista,,away
2008,63,BOS,Masterson,Green,Papelbon,away
2008,64,TOR,Dickey,Frasor,Putz,away
2008,65,TOR,McGowan,Silva,,away
2008,66,TOR,Hernandez,Ryan,Morrow,away
2008,67,WSN,Hill,Dickey,Rauch,home
2008,68,WSN,Clippard,Batista,Rauch,home
2008,69,WSN,Colome,Lowe,,home
2008,70,FLA,Miller,Silva,,home
2008,71,FLA,Hernandez,Olsen,Morrow,home
2008,72,FLA,Tucker,Dickey,,home
2008,73,ATL,Rowland-Smith,Campillo,,away
2008,74,ATL,Boyer,Batista,,away
2008,75,ATL,Hudson,Silva,,away
2008,76,NYM,Rowland-Smith,Santana,Rhodes,away
2008,77,NYM,Dickey,Perez,,away
2008,78,NYM,Maine,Batista,,away
2008,79,SDP,Washburn,Wolf,Morrow,away
2008,80,SDP,Silva,Baek,Morrow,away
2008,81,SDP,Bedard,Peavy,,away
2008,82,TOR,Halladay,Dickey,,home
2008,83,TOR,Morrow,Downs,,home
2008,84,TOR,Washburn,McGowan,Morrow,home
2008,85,DET,Verlander,Silva,Rodney,home
2008,86,DET,Bedard,Rogers,Morrow,home
2008,87,DET,Batista,Rodney,Morrow,home
2008,88,DET,Lopez,Burke,Jones,home
2008,89,OAK,Eveland,Washburn,Street,away
2008,90,OAK,Duchscherer,Silva,,away
2008,91,OAK,Corcoran,Blanton,Morrow,away
2008,92,OAK,Street,Jimenez,,away
2008,93,KCR,Hochevar,Hernandez,Soria,away
2008,94,KCR,Ramirez,Morrow,,away
2008,95,KCR,Green,Soria,Morrow,away
2008,96,CLE,Hernandez,Laffey,,home
2008,97,CLE,Sowers,Batista,,home
2008,98,CLE,Lee,Silva,,home
2008,99,BOS,Lester,Washburn,Papelbon,home
2008,100,BOS,Matsuzaka,Dickey,Papelbon,home
2008,101,BOS,Papelbon,Green,Hansen,home
2008,102,TOR,Carlson,Lowe,,away
2008,103,TOR,Purcey,Dickey,,away
2008,104,TOR,Washburn,Marcum,,away
2008,105,TEX,Green,Francisco,Morrow,away
2008,106,TEX,Wilson,Putz,,away
2008,107,TEX,Guardado,Rhodes,Wilson,away
2008,108,TEX,Dickey,Harrison,,away
2008,109,BAL,Olson,Washburn,,home
2008,110,BAL,Guthrie,Hernandez,,home
2008,111,BAL,Putz,Cabrera,,home
2008,112,MIN,Corcoran,Bass,,home
2008,113,MIN,Putz,Guerrier,,home
2008,114,MIN,Blackburn,Washburn,,home
2008,115,TBR,Putz,Wheeler,,home
2008,116,TBR,Shields,Silva,Percival,home
2008,117,TBR,Bradford,Batista,Percival,home
2008,118,TBR,Jackson,Dickey,,home
2008,119,LAA,Garland,Washburn,Rodriguez,away
2008,120,LAA,Corcoran,Speier,,away
2008,121,MIN,Liriano,Silva,,away
2008,122,MIN,Reyes,Jimenez,,away
2008,123,MIN,Perkins,Feierabend,Nathan,away
2008,124,CHW,Buehrle,Washburn,,away
2008,125,CHW,Richard,Hernandez,,away
2008,126,CHW,Floyd,Dickey,,away
2008,127,OAK,Smith,Rowland-Smith,Ziegler,home
2008,128,OAK,Corcoran,Blevins,Putz,home
2008,129,OAK,Eveland,Washburn,,home
2008,130,OAK,Hernandez,Meyer,Putz,home
2008,131,MIN,Dickey,Crain,,home
2008,132,MIN,Rowland-Smith,Baker,Corcoran,home
2008,133,MIN,Perkins,Green,Nathan,home
2008,134,CLE,Hernandez,Sowers,Putz,away
2008,135,CLE,Putz,Lewis,Messenger,away
2008,136,CLE,Rowland-Smith,Jackson,Corcoran,away
2008,137,TEX,Green,Mendoza,,away
2008,138,TEX,McCarthy,Feierabend,Francisco,away
2008,139,TEX,Nippert,Hernandez,Francisco,away
2008,140,NYY,Morrow,Pettitte,Putz,home
2008,141,NYY,Ponson,Green,Rivera,home
2008,142,NYY,Feierabend,Mussina,Putz,home
2008,143,TEX,Padilla,Hernandez,Madrigal,home
2008,144,TEX,Corcoran,Millwood,Putz,home
2008,145,LAA,Weaver,Morrow,Rodriguez,away
2008,146,LAA,Arredondo,Batista,,away
2008,147,LAA,Garland,Feierabend,Rodriguez,away
2008,148,LAA,Arredondo,Corcoran,,away
2008,149,KCR,Davies,Silva,Soria,away
2008,150,KCR,Duckworth,Morrow,Soria,away
2008,151,KCR,Meche,Corcoran,Soria,away
2008,152,KCR,Greinke,Feierabend,,away
2008,153,OAK,Eveland,Hernandez,Ziegler,away
2008,154,OAK,Street,Thomas,Ziegler,away
2008,155,OAK,Ziegler,Batista,Devine,away
2008,156,LAA,Santana,Rowland-Smith,Rodriguez,home
2008,157,LAA,Corcoran,Jepsen,Putz,home
2008,158,LAA,Oliver,Lowe,Rodriguez,home
2008,159,LAA,Arredondo,Putz,Shields,home
2008,160,OAK,Morrow,Gallagher,Corcoran,home
2008,161,OAK,Rowland-Smith,Smith,Green,home
2008,162,OAK,Dickey,Outman,Putz,home
2009,1,MIN,Hernandez,Liriano,,away
2009,2,MIN,Ayala,Morrow,,away
2009,3,MIN,Slowey,Silva,Nathan,away
2009,4,MIN,Washburn,Perkins,Morrow,away
2009,5,OAK,Jakubauskas,Anderson,Aardsma,away
2009,6,OAK,Batista,Casilla,Morrow,away
2009,7,OAK,Bedard,Cahill,Aardsma,away
2009,8,LAA,Corcoran,Shields,,home
2009,9,LAA,Washburn,Weaver,,home
2009,10,LAA,Saunders,Jakubauskas,,home
2009,11,DET,Hernandez,Verlander,Morrow,home
2009,12,DET,Jackson,Bedard,Rodney,home
2009,13,DET,Porcello,Silva,,home
2009,14,TBR,Washburn,Sonnanstine,Morrow,home
2009,15,TBR,Niemann,Jakubauskas,,home
2009,16,TBR,Hernandez,Shields,Morrow,home
2009,17,LAA,Bedard,Loux,,away
2009,18,LAA,Silva,Ortega,Aardsma,away
2009,19,LAA,Weaver,Washburn,,away
2009,20,CHW,Colon,Jakubauskas,Jenks,away
2009,21,CHW,Hernandez,Danks,,away
2009,22,CHW,Thornton,Kelley,Jenks,away
2009,23,OAK,Kelley,Springer,,home
2009,24,OAK,Bailey,Aardsma,Wuertz,home
2009,25,OAK,Vargas,Eveland,,home
2009,26,TEX,Millwood,Hernandez,Francisco,home
2009,27,TEX,O'Day,Stark,,home
2009,28,KCR,Ponson,Silva,,away
2009,29,KCR,Bannister,Washburn,Soria,away
2009,30,MIN,Baker,Jakubauskas,,away
2009,31,MIN,Liriano,Hernandez,Nathan,away
2009,32,MIN,Batista,Crain,Morrow,away
2009,33,TEX,Holland,Lowe,,away
2009,34,TEX,Wilson,Morrow,,away
2009,35,TEX,Harrison,Morrow,,away
2009,36,BOS,Jakubauskas,Lester,Aardsma,home
2009,37,BOS,Beckett,Olson,Papelbon,home
2009,38,BOS,Aardsma,Ramirez,,home
2009,39,LAA,Lackey,Washburn,,home
2009,40,LAA,Palmer,Hernandez,Fuentes,home
2009,41,LAA,Jakubauskas,Santana,Aardsma,home
2009,42,LAA,Saunders,Bedard,Fuentes,home
2009,43,SFG,White,Miller,,home
2009,44,SFG,Cain,Lowe,,home
2009,45,SFG,Hernandez,Zito,Aardsma,home
2009,46,OAK,Anderson,Jakubauskas,Cameron,away
2009,47,OAK,Braden,Batista,Bailey,away
2009,48,OAK,Bedard,Cahill,,away
2009,49,LAA,Vargas,Lackey,Aardsma,away
2009,50,LAA,Batista,Arredondo,Aardsma,away
2009,51,LAA,Speier,Aardsma,,away
2009,52,BAL,Hill,Washburn,Sherrill,home
2009,53,BAL,Bedard,Hernandez,,home
2009,54,BAL,Aardsma,Johnson,,home
2009,55,MIN,Guerrier,Lowe,Nathan,home
2009,56,MIN,Jakubauskas,Henn,Aardsma,home
2009,57,MIN,Bedard,Slowey,White,home
2009,58,BAL,Bergesen,Vargas,Sherrill,away
2009,59,BAL,Hernandez,Guthrie,Aardsma,away
2009,60,BAL,Olson,Uehara,Aardsma,away
2009,61,COL,Jimenez,Washburn,,away
2009,62,COL,Corpas,Lowe,Street,away
2009,63,COL,Hammel,Vargas,,away
2009,64,SDP,Hernandez,Correia,,away
2009,65,SDP,Olson,Gaudin,Aardsma,away
2009,66,SDP,Bell,Batista,,away
2009,67,ARI,Batista,Pena,Aardsma,home
2009,68,ARI,Vargas,Buckner,Aardsma,home
2009,69,ARI,Lowe,Zavada,,home
2009,70,SDP,Gaudin,Olson,Bell,home
2009,71,SDP,White,Mujica,Aardsma,home
2009,72,SDP,Washburn,LeBlanc,,home
2009,73,LAD,Kershaw,Vargas,,away
2009,74,LAD,Hernandez,Milton,,away
2009,75,LAD,Olson,Kuroda,Aardsma,away
2009,76,NYY,Bruney,White,Rivera,away
2009,77,NYY,Pettitte,Washburn,Rivera,away
2009,78,NYY,Batista,Sabathia,,away
2009,79,BOS,Jakubauskas,Ramirez,Lowe,away
2009,80,BOS,Corcoran,Saito,Aardsma,away
2009,81,BOS,Masterson,Batista,,away
2009,82,BAL,Washburn,Bergesen,,home
2009,83,BAL,Hendrickson,Jakubauskas,,home
2009,84,BAL,Bass,Aardsma,Sherrill,home
2009,85,TEX,Hernandez,Wilson,Aardsma,home
2009,86,TEX,Feldman,Morrow,Francisco,home
2009,87,TEX,Washburn,Millwood,Aardsma,home
2009,88,TEX,Batista,O'Day,Aardsma,home
2009,89,CLE,Lee,Olson,,away
2009,90,CLE,Hernandez,Huff,,away
2009,91,CLE,Washburn,Ohka,Aardsma,away
2009,92,CLE,Kelley,Betancourt,Aardsma,away
2009,93,DET,Porcello,Olson,Rodney,away
2009,94,DET,Hernandez,Seay,Aardsma,away
2009,95,DET,Washburn,French,Aardsma,away
2009,96,CLE,Laffey,Rowland-Smith,,home
2009,97,CLE,Sowers,Bedard,,home
2009,98,CLE,Lee,Vargas,,home
2009,99,TOR,Romero,Hernandez,,home
2009,100,TOR,Aardsma,Downs,,home
2009,101,TOR,Rowland-Smith,Halladay,Aardsma,home
2009,102,TEX,Holland,Olson,,away
2009,103,TEX,Padilla,Vargas,Wilson,away
2009,104,TEX,Hernandez,Hunter,,away
2009,105,TEX,Feldman,White,Wilson,away
2009,106,KCR,Kelley,Wright,Aardsma,away
2009,107,KCR,French,Davies,,away
2009,108,KCR,Chen,Vargas,,away
2009,109,TBR,Kelley,Howell,,home
2009,110,TBR,Shields,Jakubauskas,,home
2009,111,TBR,Rowland-Smith,Kazmir,,home
2009,112,CHW,White,Floyd,Aardsma,home
2009,113,CHW,Danks,Aardsma,Jenks,home
2009,114,CHW,Jakubauskas,Pena,,home
2009,115,NYY,Sabathia,Snell,,home
2009,116,NYY,Hughes,Lowe,Rivera,home
2009,117,NYY,Mitre,French,Rivera,home
2009,118,NYY,Fister,Chamberlain,,home
2009,119,DET,Seay,Lowe,Rodney,away
2009,120,DET,Snell,Verlander,Aardsma,away
2009,121,DET,Seay,Aardsma,,away
2009,122,CLE,French,Huff,,away
2009,123,CLE,Perez,Messenger,,away
2009,124,CLE,Hernandez,Hernandez,,away
2009,125,OAK,Snell,Mazzaro,Aardsma,home
2009,126,OAK,Lowe,Breslow,,home
2009,127,OAK,French,Gonzalez,Aardsma,home
2009,128,KCR,Davies,Fister,,home
2009,129,KCR,Hernandez,Bannister,Aardsma,home
2009,130,KCR,Snell,Meche,,home
2009,131,KCR,Greinke,Rowland-Smith,,home
2009,132,LAA,Saunders,French,,home
2009,133,LAA,Fister,Oliver,Aardsma,home
2009,134,LAA,Hernandez,Kazmir,Aardsma,home
2009,135,OAK,Snell,Tomko,Aardsma,away
2009,136,OAK,Rowland-Smith,Mortensen,Lowe,away
2009,137,OAK,Anderson,French,Bailey,away
2009,138,OAK,Gonzalez,Kelley,Bailey,away
2009,139,LAA,Palmer,Batista,,away
2009,140,LAA,Weaver,Snell,Fuentes,away
2009,141,LAA,Lackey,Rowland-Smith,,away
2009,142,TEX,Morrow,Millwood,,away
2009,143,TEX,Hunter,Fister,,away
2009,144,TEX,Hernandez,Holland,,away
2009,145,CHW,Garcia,Kelley,Jenks,home
2009,146,CHW,Rowland-Smith,Floyd,Aardsma,home
2009,147,CHW,Kelley,Linebrink,,home
2009,148,NYY,Hernandez,Rivera,,home
2009,149,NYY,Sabathia,Fister,,home
2009,150,NYY,Snell,Chamberlain,,home
2009,151,TBR,Batista,Wheeler,Lowe,away
2009,152,TBR,Springer,Lowe,Choate,away
2009,153,TOR,Hernandez,Carlson,Aardsma,away
2009,154,TOR,Halladay,Fister,,away
2009,155,TOR,Frasor,Kelley,,away
2009,156,TOR,Wolfe,Rowland-Smith,Camp,away
2009,157,OAK,Hernandez,Cahill,,home
2009,158,OAK,Morrow,Mortensen,,home
2009,159,OAK,Fister,Anderson,Aardsma,home
2009,160,TEX,Wilson,Aardsma,Francisco,home
2009,161,TEX,Rowland-Smith,Hunter,Batista,home
2009,162,TEX,Hernandez,Feldman,Aardsma,home
2010,1,OAK,League,Ziegler,Aardsma,away
2010,2,OAK,Ramirez,Texeira,,away
2010,3,OAK,Blevins,Lowe,,away
2010,4,OAK,Anderson,Fister,,away
2010,5,TEX,Lewis,Vargas,,away
2010,6,TEX,Lowe,Francisco,Aardsma,away
2010,7,TEX,Feldman,Snell,,away
2010,8,OAK,Duchscherer,Rowland-Smith,,home
2010,9,OAK,Fister,Ziegler,Aardsma,home
2010,10,OAK,Vargas,Gaudin,Aardsma,home
2010,11,DET,Hernandez,Bonderman,,home
2010,12,DET,League,Verlander,Aardsma,home
2010,13,DET,Scherzer,Snell,Valverde,home
2010,14,BAL,Fister,Bergesen,,home
2010,15,BAL,Vargas,Hernandez,Aardsma,home
2010,16,BAL,Hernandez,Millwood,,home
2010,17,CHW,Thornton,Lowe,,away
2010,18,CHW,Jenks,Aardsma,,away
2010,19,CHW,Danks,League,Jenks,away
2010,20,KCR,Davies,Hernandez,Chen,away
2010,21,KCR,Kelley,Rupe,Aardsma,away
2010,22,KCR,League,Thompson,Aardsma,away
2010,23,TEX,Francisco,League,Feliz,home
2010,24,TEX,Harrison,Hernandez,Francisco,home
2010,25,TEX,Nippert,Lowe,Feliz,home
2010,26,TBR,Shields,Vargas,Soriano,home
2010,27,TBR,Garza,Lee,,home
2010,28,TBR,Niemann,Rowland-Smith,,home
2010,29,LAA,Weaver,Hernandez,,home
2010,30,LAA,Rodney,Aardsma,Fuentes,home
2010,31,LAA,Vargas,Santana,,home
2010,32,BAL,Lee,Hernandez,League,away
2010,33,BAL,Bergesen,Rowland-Smith,Simon,away
2010,34,BAL,Hendrickson,League,Simon,away
2010,35,TBR,Fister,Davis,Aardsma,away
2010,36,TBR,Soriano,Colome,,away
2010,37,TBR,Wheeler,Lee,Soriano,away
2010,38,OAK,Gonzalez,Rowland-Smith,,away
2010,39,OAK,Breslow,League,,away
2010,40,TOR,Cecil,Fister,Gregg,home
2010,41,TOR,Kelley,Gregg,,home
2010,42,SDP,Lee,LeBlanc,,home
2010,43,SDP,Richard,Snell,Bell,home
2010,44,SDP,Latos,Hernandez,,home
2010,45,DET,Kelley,Verlander,Aardsma,home
2010,46,DET,League,Perry,Aardsma,home
2010,47,LAA,Lee,Kazmir,,away
2010,48,LAA,Fuentes,League,,away
2010,49,LAA,Rodney,Aardsma,,away
2010,50,MIN,Liriano,Fister,Rauch,home
2010,51,MIN,Vargas,Blackburn,,home
2010,52,MIN,League,Guerrier,,home
2010,53,MIN,Hernandez,Pavano,Aardsma,home
2010,54,LAA,Saunders,Snell,,home
2010,55,LAA,Santana,Olson,,home
2010,56,LAA,Pineiro,Kelley,,home
2010,57,TEX,Lee,Feldman,,away
2010,58,TEX,Lewis,Hernandez,,away
2010,59,TEX,Wilson,Snell,,away
2010,60,TEX,Hunter,Rowland-Smith,,away
2010,61,SDP,Thatcher,Aardsma,,away
2010,62,SDP,LeBlanc,Lee,,away
2010,63,SDP,Hernandez,Gregerson,Aardsma,away
2010,64,STL,Wainwright,French,,away
2010,65,STL,Hawksworth,Rowland-Smith,Franklin,away
2010,66,STL,Vargas,Garcia,Aardsma,away
2010,67,CIN,Lee,Cueto,,home
2010,68,CIN,Hernandez,LeCure,,home
2010,69,CIN,Rowland-Smith,Harang,Aardsma,home
2010,70,CHC,Vargas,Dempster,Aardsma,home
2010,71,CHC,Lee,Wells,,home
2010,72,CHC,Grabow,Olson,Gorzelanny,home
2010,73,MIL,Bush,Rowland-Smith,,away
2010,74,MIL,Sweeney,Wolf,League,away
2010,75,MIL,Narveson,Vargas,Axford,away
2010,76,NYY,Lee,Hughes,,away
2010,77,NYY,Hernandez,Vazquez,,away
2010,78,NYY,Sabathia,Aardsma,Rivera,away
2010,79,DET,Scherzer,Fister,,away
2010,80,DET,Verlander,Vargas,,away
2010,81,DET,Lee,Bonderman,,away
2010,82,KCR,Farnsworth,Cordero,Soria,home
2010,83,KCR,Greinke,Rowland-Smith,Soria,home
2010,84,KCR,Marte,League,Soria,home
2010,85,NYY,Pettitte,Aardsma,Rivera,home
2010,86,NYY,Hughes,Pauley,,home
2010,87,NYY,Hernandez,Chamberlain,,home
2010,88,NYY,Sabathia,Rowland-Smith,,home
2010,89,LAA,Pineiro,Fister,,away
2010,90,LAA,Weaver,Hernandez,Fuentes,away
2010,91,LAA,Jepsen,Sweeney,Fuentes,away
2010,92,LAA,League,Jepsen,Aardsma,away
2010,93,CHW,Hudson,Pauley,,home
2010,94,CHW,Danks,Fister,,home
2010,95,CHW,League,Jenks,,home
2010,96,BOS,Okajima,Olson,Ramirez,home
2010,97,BOS,Atchison,Vargas,Papelbon,home
2010,98,BOS,Seddon,Lester,Olson,home
2010,99,BOS,League,Okajima,Aardsma,home
2010,100,CHW,Danks,Hernandez,,away
2010,101,CHW,Floyd,Rowland-Smith,,away
2010,102,CHW,Thornton,Wright,Jenks,away
2010,103,CHW,Garcia,Pauley,,away
2010,104,MIN,Baker,Fister,Capps,away
2010,105,MIN,Slowey,Hernandez,,away
2010,106,MIN,Liriano,French,,away
2010,107,TEX,Vargas,Lewis,Aardsma,home
2010,108,TEX,Feldman,Fister,,home
2010,109,TEX,Hunter,Hernandez,,home
2010,110,KCR,French,Greinke,,home
2010,111,KCR,Chen,Pauley,Soria,home
2010,112,KCR,Vargas,Davies,Aardsma,home
2010,113,OAK,Fister,Mazzaro,Aardsma,home
2010,114,OAK,Hernandez,Anderson,Aardsma,home
2010,115,OAK,Braden,French,,home
2010,116,CLE,Pauley,Hernandez,Aardsma,away
2010,117,CLE,Vargas,Talbot,,away
2010,118,CLE,Sipp,Hernandez,,away
2010,119,BAL,Albers,White,,away
2010,120,BAL,French,Millwood,League,away
2010,121,BAL,Pauley,Guthrie,Aardsma,away
2010,122,NYY,Hernandez,Burnett,,away
