gm_number,season,team,date,month,day,weekday,start_time,day_night,weekend,attendance,away_home
99,2018,SEA,2018-07-21,7,21,Saturday,2:28,N,0,38186,home
100,2018,SEA,2018-07-22,7,22,Sunday,2:53,D,0,38207,home
101,2018,SEA,2018-07-24,7,24,Tuesday,2:58,N,0,40276,home
102,2018,SEA,2018-07-25,7,25,Wednesday,2:37,D,0,45548,home
103,2018,SEA,2018-07-27,7,27,Friday,2:54,N,0,42336,away
104,2018,SEA,2018-07-28,7,28,Saturday,2:41,N,0,43325,away
105,2018,SEA,2018-07-29,7,29,Sunday,3:32,D,0,35396,away
106,2018,SEA,2018-07-30,7,30,Monday,2:19,N,0,35198,home
107,2018,SEA,2018-07-31,7,31,Tuesday,3:09,N,0,28478,home
108,2018,SEA,2018-08-01,8,1,Wednesday,3:02,D,0,34575,home
109,2018,SEA,2018-08-02,8,2,Thursday,3:01,N,0,26110,home
110,2018,SEA,2018-08-03,8,3,Friday,2:23,N,0,30715,home
111,2018,SEA,2018-08-04,8,4,Saturday,2:34,N,0,41238,home
112,2018,SEA,2018-08-05,8,5,Sunday,2:37,D,0,40515,home
113,2018,SEA,2018-08-06,8,6,Monday,3:54,N,0,17759,away
114,2018,SEA,2018-08-07,8,7,Tuesday,2:26,N,0,17575,away
115,2018,SEA,2018-08-08,8,8,Wednesday,3:13,D,0,20116,away
116,2018,SEA,2018-08-09,8,9,Thursday,3:36,N,0,34976,away
117,2018,SEA,2018-08-10,8,10,Friday,2:48,N,0,41236,away
118,2018,SEA,2018-08-11,8,11,Saturday,2:56,N,0,38888,away
119,2018,SEA,2018-08-12,8,12,Sunday,3:10,D,0,40048,away
120,2018,SEA,2018-08-13,8,13,Monday,3:09,N,0,10400,away
121,2018,SEA,2018-08-14,8,14,Tuesday,2:28,N,0,17419,away
122,2018,SEA,2018-08-15,8,15,Wednesday,3:13,D,0,17078,away
123,2018,SEA,2018-08-17,8,17,Friday,2:44,N,0,46796,home
124,2018,SEA,2018-08-18,8,18,Saturday,3:36,N,0,43264,home
125,2018,SEA,2018-08-19,8,19,Sunday,3:12,D,0,45419,home
126,2018,SEA,2018-08-20,8,20,Monday,3:05,N,0,27072,home
127,2018,SEA,2018-08-21,8,21,Tuesday,2:56,N,0,25415,home
128,2018,SEA,2018-08-22,8,22,Wednesday,3:13,D,0,31062,home
129,2018,SEA,2018-08-24,8,24,Friday,2:47,N,0,43867,away
130,2018,SEA,2018-08-25,8,25,Saturday,4:11,N,0,34968,away
131,2018,SEA,2018-08-26,8,26,Sunday,2:48,D,0,37175,away
132,2018,SEA,2018-08-28,8,28,Tuesday,2:13,N,0,25168,away
133,2018,SEA,2018-08-29,8,29,Wednesday,3:16,D,0,20266,away
134,2018,SEA,2018-08-30,8,30,Thursday,2:40,N,0,10844,away
135,2018,SEA,2018-08-31,8,31,Friday,3:07,N,0,17942,away
136,2018,SEA,2018-09-01,9,1,Saturday,3:33,N,0,28760,away
137,2018,SEA,2018-09-02,9,2,Sunday,2:53,D,0,21497,away
138,2018,SEA,2018-09-03,9,3,Monday,2:33,N,0,20579,home
139,2018,SEA,2018-09-04,9,4,Tuesday,3:19,N,0,11265,home
140,2018,SEA,2018-09-05,9,5,Wednesday,3:04,N,0,15017,home
141,2018,SEA,2018-09-07,9,7,Friday,2:32,N,0,32195,home
142,2018,SEA,2018-09-08,9,8,Saturday,2:49,N,0,38733,home
143,2018,SEA,2018-09-09,9,9,Sunday,3:05,D,0,34917,home
144,2018,SEA,2018-09-11,9,11,Tuesday,2:49,N,0,13833,home
145,2018,SEA,2018-09-12,9,12,Wednesday,3:07,D,0,17164,home
146,2018,SEA,2018-09-13,9,13,Thursday,3:19,N,0,33328,away
147,2018,SEA,2018-09-14,9,14,Friday,3:22,N,0,39872,away
148,2018,SEA,2018-09-15,9,15,Saturday,3:06,N,0,42292,away
149,2018,SEA,2018-09-16,9,16,Sunday,2:55,D,0,35578,away
150,2018,SEA,2018-09-17,9,17,Monday,3:02,N,0,43144,away
151,2018,SEA,2018-09-18,9,18,Tuesday,2:55,N,0,35715,away
152,2018,SEA,2018-09-19,9,19,Wednesday,2:47,N,0,31229,away
153,2018,SEA,2018-09-21,9,21,Friday,2:17,N,0,29420,away
154,2018,SEA,2018-09-22,9,22,Saturday,3:07,N,0,31158,away
155,2018,SEA,2018-09-23,9,23,Sunday,2:56,D,0,31269,away
156,2018,SEA,2018-09-24,9,24,Monday,3:03,N,0,16491,home
157,2018,SEA,2018-09-25,9,25,Tuesday,3:57,N,0,12791,home
158,2018,SEA,2018-09-26,9,26,Wednesday,3:13,N,0,13727,home
159,2018,SEA,2018-09-27,9,27,Thursday,2:36,N,0,15799,home
160,2018,SEA,2018-09-28,9,28,Friday,3:47,N,0,23598,home
161,2018,SEA,2018-09-29,9,29,Saturday,2:37,N,0,31780,home
162,2018,SEA,2018-09-30,9,30,Sunday,2:14,D,0,21146,home
1,2019,SEA,2019-03-20,3,20,Wednesday,3:24,N,0,45787,away
2,2019,SEA,2019-03-21,3,21,Thursday,4:27,N,0,46451,away
3,2019,SEA,2019-03-28,3,28,Thursday,3:34,D,0,45600,home
4,2019,SEA,2019-03-29,3,29,Friday,3:20,N,0,29002,home
5,2019,SEA,2019-03-30,3,30,Saturday,3:10,N,0,34933,home
6,2019,SEA,2019-03-31,3,31,Sunday,3:39,D,0,33393,home
7,2019,SEA,2019-04-01,4,1,Monday,3:20,N,0,14459,home
8,2019,SEA,2019-04-02,4,2,Tuesday,2:16,N,0,13547,home
9,2019,SEA,2019-04-05,4,5,Friday,3:36,D,0,32723,away
10,2019,SEA,2019-04-06,4,6,Saturday,3:31,D,0,31286,away
11,2019,SEA,2019-04-07,4,7,Sunday,3:49,D,0,12509,away
12,2019,SEA,2019-04-08,4,8,Monday,3:17,N,0,10259,away
13,2019,SEA,2019-04-09,4,9,Tuesday,3:17,N,0,10366,away
14,2019,SEA,2019-04-10,4,10,Wednesday,3:17,N,0,12775,away
15,2019,SEA,2019-04-11,4,11,Thursday,3:27,D,0,10231,away
16,2019,SEA,2019-04-12,4,12,Friday,3:22,N,0,30972,home
17,2019,SEA,2019-04-13,4,13,Saturday,2:46,N,0,30538,home
18,2019,SEA,2019-04-14,4,14,Sunday,2:40,D,0,29242,home
19,2019,SEA,2019-04-15,4,15,Monday,3:33,N,0,11215,home
20,2019,SEA,2019-04-16,4,16,Tuesday,3:07,N,0,11838,home
21,2019,SEA,2019-04-17,4,17,Wednesday,2:32,D,0,13529,home
22,2019,SEA,2019-04-18,4,18,Thursday,3:59,N,0,33592,away
23,2019,SEA,2019-04-19,4,19,Friday,3:04,N,0,41021,away
24,2019,SEA,2019-04-20,4,20,Saturday,3:41,N,0,41147,away
25,2019,SEA,2019-04-21,4,21,Sunday,2:51,D,0,34155,away
26,2019,SEA,2019-04-23,4,23,Tuesday,2:54,N,0,25154,away
27,2019,SEA,2019-04-24,4,24,Wednesday,2:05,D,0,23417,away
28,2019,SEA,2019-04-25,4,25,Thursday,3:25,N,0,12649,home
29,2019,SEA,2019-04-26,4,26,Friday,4:06,N,0,21719,home
30,2019,SEA,2019-04-27,4,27,Saturday,3:11,N,0,26495,home
31,2019,SEA,2019-04-28,4,28,Sunday,3:10,D,0,21513,home
32,2019,SEA,2019-04-30,4,30,Tuesday,3:10,N,0,27229,home
33,2019,SEA,2019-05-01,5,1,Wednesday,2:41,D,0,29479,home
34,2019,SEA,2019-05-03,5,3,Friday,2:46,N,0,16334,away
35,2019,SEA,2019-05-04,5,4,Saturday,2:41,D,0,18420,away
36,2019,SEA,2019-05-05,5,5,Sunday,2:54,D,0,19665,away
37,2019,SEA,2019-05-06,5,6,Monday,2:36,N,0,37423,away
38,2019,SEA,2019-05-07,5,7,Tuesday,3:15,N,0,36851,away
39,2019,SEA,2019-05-08,5,8,Wednesday,3:07,N,0,38774,away
40,2019,SEA,2019-05-09,5,9,Thursday,2:54,N,0,37016,away
41,2019,SEA,2019-05-10,5,10,Friday,3:02,N,0,33731,away
42,2019,SEA,2019-05-11,5,11,Saturday,3:15,D,0,36024,away
43,2019,SEA,2019-05-12,5,12,Sunday,3:23,D,0,33069,away
44,2019,SEA,2019-05-13,5,13,Monday,3:47,N,0,12514,home
45,2019,SEA,2019-05-14,5,14,Tuesday,2:37,N,0,11365,home
46,2019,SEA,2019-05-16,5,16,Thursday,3:03,N,0,16161,home
47,2019,SEA,2019-05-17,5,17,Friday,2:36,N,0,20256,home
48,2019,SEA,2019-05-18,5,18,Saturday,3:50,N,0,34440,home
49,2019,SEA,2019-05-19,5,19,Sunday,3:00,D,0,31070,home
50,2019,SEA,2019-05-20,5,20,Monday,2:53,N,0,18796,away
51,2019,SEA,2019-05-21,5,21,Tuesday,2:56,N,0,19157,away
52,2019,SEA,2019-05-22,5,22,Wednesday,2:27,D,0,22400,away
53,2019,SEA,2019-05-24,5,24,Friday,3:25,N,0,12902,away
54,2019,SEA,2019-05-25,5,25,Saturday,2:52,D,0,18975,away
55,2019,SEA,2019-05-26,5,26,Sunday,2:38,D,0,14664,away
56,2019,SEA,2019-05-27,5,27,Monday,3:14,N,0,14086,home
57,2019,SEA,2019-05-28,5,28,Tuesday,3:17,N,0,12287,home
58,2019,SEA,2019-05-29,5,29,Wednesday,3:20,D,0,16060,home
59,2019,SEA,2019-05-30,5,30,Thursday,3:21,N,0,13978,home
60,2019,SEA,2019-05-31,5,31,Friday,2:35,N,0,32167,home
61,2019,SEA,2019-06-01,6,1,Saturday,3:16,D,0,28112,home
62,2019,SEA,2019-06-02,6,2,Sunday,3:22,D,0,28905,home
63,2019,SEA,2019-06-03,6,3,Monday,2:49,N,0,11826,home
64,2019,SEA,2019-06-04,6,4,Tuesday,3:21,N,0,12208,home
65,2019,SEA,2019-06-05,6,5,Wednesday,2:49,N,0,13653,home
66,2019,SEA,2019-06-06,6,6,Thursday,5:06,D,0,20267,home
67,2019,SEA,2019-06-07,6,7,Friday,3:21,N,0,41495,away
68,2019,SEA,2019-06-08,6,8,Saturday,3:08,N,0,40569,away
69,2019,SEA,2019-06-09,6,9,Sunday,3:17,D,0,41614,away
70,2019,SEA,2019-06-11,6,11,Tuesday,3:02,N,0,23046,away
71,2019,SEA,2019-06-12,6,12,Wednesday,3:50,N,0,25909,away
72,2019,SEA,2019-06-13,6,13,Thursday,3:49,D,0,31912,away
73,2019,SEA,2019-06-14,6,14,Friday,3:00,N,0,21387,away
74,2019,SEA,2019-06-15,6,15,Saturday,2:58,N,0,14846,away
75,2019,SEA,2019-06-16,6,16,Sunday,2:56,D,0,30242,away
76,2019,SEA,2019-06-17,6,17,Monday,3:22,N,0,14469,home
77,2019,SEA,2019-06-18,6,18,Tuesday,3:06,N,0,12854,home
78,2019,SEA,2019-06-19,6,19,Wednesday,2:51,D,0,16296,home
79,2019,SEA,2019-06-20,6,20,Thursday,3:16,N,0,15217,home
80,2019,SEA,2019-06-21,6,21,Friday,3:18,N,0,21293,home
81,2019,SEA,2019-06-22,6,22,Saturday,3:05,D,0,27484,home
82,2019,SEA,2019-06-23,6,23,Sunday,3:07,D,0,23920,home
83,2019,SEA,2019-06-25,6,25,Tuesday,3:38,N,0,28468,away
84,2019,SEA,2019-06-26,6,26,Wednesday,3:11,N,0,30074,away
85,2019,SEA,2019-06-27,6,27,Thursday,2:34,D,0,36587,away
86,2019,SEA,2019-06-28,6,28,Friday,3:27,N,0,32828,away
87,2019,SEA,2019-06-29,6,29,Saturday,3:38,N,0,35082,away
88,2019,SEA,2019-06-30,6,30,Sunday,2:52,D,0,32485,away
89,2019,SEA,2019-07-02,7,2,Tuesday,3:18,N,0,20173,home
90,2019,SEA,2019-07-03,7,3,Wednesday,2:58,N,0,31876,home
91,2019,SEA,2019-07-04,7,4,Thursday,2:45,D,0,26673,home
92,2019,SEA,2019-07-05,7,5,Friday,2:51,N,0,19736,home
93,2019,SEA,2019-07-06,7,6,Saturday,2:31,N,0,24307,home
94,2019,SEA,2019-07-07,7,7,Sunday,3:15,D,0,25830,home
95,2019,SEA,2019-07-12,7,12,Friday,2:54,N,0,43140,away
96,2019,SEA,2019-07-13,7,13,Saturday,3:07,N,0,41549,away
97,2019,SEA,2019-07-14,7,14,Sunday,3:28,D,0,38560,away
98,2019,SEA,2019-07-16,7,16,Tuesday,2:43,N,0,18718,away
99,2019,SEA,2019-07-17,7,17,Wednesday,2:49,D,0,19161,away
100,2019,SEA,2019-07-19,7,19,Friday,2:32,N,0,19994,home
101,2019,SEA,2019-07-20,7,20,Saturday,3:23,N,0,30941,home
102,2019,SEA,2019-07-21,7,21,Sunday,3:15,D,0,25984,home
103,2019,SEA,2019-07-22,7,22,Monday,2:50,N,0,16110,home
104,2019,SEA,2019-07-23,7,23,Tuesday,2:39,N,0,15536,home
105,2019,SEA,2019-07-24,7,24,Wednesday,2:25,D,0,28145,home
106,2019,SEA,2019-07-25,7,25,Thursday,2:47,N,0,18544,home
107,2019,SEA,2019-07-26,7,26,Friday,2:51,N,0,26702,home
108,2019,SEA,2019-07-27,7,27,Saturday,3:02,D,0,27140,home
109,2019,SEA,2019-07-28,7,28,Sunday,2:58,D,0,20024,home
110,2019,SEA,2019-07-30,7,30,Tuesday,3:16,N,0,20599,away
111,2019,SEA,2019-07-31,7,31,Wednesday,3:26,N,0,22539,away
112,2019,SEA,2019-08-02,8,2,Friday,2:57,N,0,41444,away
113,2019,SEA,2019-08-03,8,3,Saturday,3:02,N,0,37059,away
114,2019,SEA,2019-08-04,8,4,Sunday,2:56,D,0,39667,away
115,2019,SEA,2019-08-06,8,6,Tuesday,2:55,N,0,24020,home
116,2019,SEA,2019-08-07,8,7,Wednesday,3:05,D,0,20142,home
117,2019,SEA,2019-08-09,8,9,Friday,3:21,N,0,26774,home
118,2019,SEA,2019-08-10,8,10,Saturday,2:39,N,0,33895,home
119,2019,SEA,2019-08-11,8,11,Sunday,2:23,D,0,24219,home
120,2019,SEA,2019-08-13,8,13,Tuesday,3:42,N,0,16195,away
121,2019,SEA,2019-08-14,8,14,Wednesday,2:48,N,0,17132,away
122,2019,SEA,2019-08-15,8,15,Thursday,2:51,D,0,19440,away
123,2019,SEA,2019-08-16,8,16,Friday,2:37,N,0,20844,away
124,2019,SEA,2019-08-17,8,17,Saturday,2:48,D,0,22073,away
125,2019,SEA,2019-08-18,8,18,Sunday,2:25,D,0,23604,away
126,2019,SEA,2019-08-19,8,19,Monday,3:04,N,0,9152,away
127,2019,SEA,2019-08-20,8,20,Tuesday,3:25,N,0,7455,away
128,2019,SEA,2019-08-21,8,21,Wednesday,2:58,D,0,7827,away
129,2019,SEA,2019-08-23,8,23,Friday,3:51,N,0,34706,home
130,2019,SEA,2019-08-24,8,24,Saturday,3:38,N,0,34590,home
131,2019,SEA,2019-08-25,8,25,Sunday,2:28,D,0,29698,home
132,2019,SEA,2019-08-26,8,26,Monday,2:57,N,0,23030,home
133,2019,SEA,2019-08-27,8,27,Tuesday,2:59,N,0,23129,home
134,2019,SEA,2019-08-28,8,28,Wednesday,3:11,D,0,32013,home
135,2019,SEA,2019-08-29,8,29,Thursday,3:09,N,0,16591,away
136,2019,SEA,2019-08-30,8,30,Friday,2:45,N,0,23563,away
137,2019,SEA,2019-08-31,8,31,Saturday,2:49,N,0,33668,away
138,2019,SEA,2019-09-01,9,1,Sunday,3:39,D,0,22116,away
139,2019,SEA,2019-09-02,9,2,Monday,2:56,D,0,39133,away
140,2019,SEA,2019-09-03,9,3,Tuesday,3:14,N,0,33958,away
141,2019,SEA,2019-09-05,9,5,Thursday,4:40,N,0,27822,away
142,2019,SEA,2019-09-06,9,6,Friday,3:31,N,0,33149,away
143,2019,SEA,2019-09-07,9,7,Saturday,2:56,N,0,41958,away
144,2019,SEA,2019-09-08,9,8,Sunday,2:50,D,0,35569,away
145,2019,SEA,2019-09-10,9,10,Tuesday,2:49,N,0,12230,home
146,2019,SEA,2019-09-11,9,11,Wednesday,2:58,N,0,10152,home
147,2019,SEA,2019-09-12,9,12,Thursday,3:21,N,0,15564,home
148,2019,SEA,2019-09-13,9,13,Friday,3:47,N,0,17255,home
149,2019,SEA,2019-09-14,9,14,Saturday,3:28,N,0,26063,home
150,2019,SEA,2019-09-15,9,15,Sunday,3:44,D,0,17091,home
151,2019,SEA,2019-09-17,9,17,Tuesday,2:58,N,0,10933,away
152,2019,SEA,2019-09-18,9,18,Wednesday,2:47,N,0,9875,away
153,2019,SEA,2019-09-19,9,19,Thursday,4:16,D,0,12543,away
154,2019,SEA,2019-09-20,9,20,Friday,2:27,N,0,11714,away
155,2019,SEA,2019-09-21,9,21,Saturday,4:42,N,0,22556,away
156,2019,SEA,2019-09-22,9,22,Sunday,2:11,D,0,17540,away
157,2019,SEA,2019-09-24,9,24,Tuesday,2:51,N,0,11259,home
158,2019,SEA,2019-09-25,9,25,Wednesday,2:33,N,0,10916,home
159,2019,SEA,2019-09-26,9,26,Thursday,2:39,N,0,20921,home
160,2019,SEA,2019-09-27,9,27,Friday,3:34,N,0,24198,home
161,2019,SEA,2019-09-28,9,28,Saturday,2:41,N,0,26470,home
162,2019,SEA,2019-09-29,9,29,Sunday,2:52,D,0,16819,home
1,2022,SEA,2022-04-08,4,8,Friday,2:53,D,0,35462,away
2,2022,SEA,2022-04-09,4,9,Saturday,3:09,D,0,20867,away
3,2022,SEA,2022-04-10,4,10,Sunday,3:11,D,0,17018,away
4,2022,SEA,2022-04-11,4,11,Monday,3:00,N,0,12932,away
5,2022,SEA,2022-04-12,4,12,Tuesday,3:22,D,0,36948,away
6,2022,SEA,2022-04-13,4,13,Wednesday,2:54,N,0,12291,away
